transaction_id, customer_name, product_id, quantity, total_cost, transaction_date 
7548  , Anthony Wong        , 974   , 4  , 1808.43 , 2025-03-15
7549  , Melissa Andrade     , 768   , 5  , 241.48  , 2025-04-26
7550  , Jaclyn Livingston   , 893   , 5  , 1271.88 , 2025-04-14
7551  , Bailey Spence       , 827   , 7  , 1271.69 , 2025-03-29
7552  , Monica Johnson      , 354   , 9  , 997.84  , 2025-04-10
7553  , Heather Sanchez     , 263   , 3  , 1117.04 , 2025-05-02
7554  , Joshua Fleming      , 605   , 8  , 721.99  , 2025-04-03
7555  , Amy Jackson         , 108   , 2  , 139.22  , 2025-03-07
7556  , Kimberly Ho         , 115   , 6  , 2690.83 , 2025-04-29
7557  , Joshua Pena         , 46    , 8  , 3557.54 , 2025-02-25
7558  , Julie Rodriguez     , 434   , 4  , 736.5   , 2025-05-09
7559  , Tyler Perkins       , 547   , 4  , 109.79  , 2025-02-22
7560  , Lisa Lowe           , 1     , 6  , 429.06  , 2025-03-09
7561  , Christine Gonzales  , 288   , 4  , 1871.17 , 2025-02-21
7562  , Jason Mcclain       , 6     , 5  , 1988.52 , 2025-05-09
7563  , Lee Hayden          , 238   , 7  , 2792.67 , 2025-04-23
7564  , Christine Walker    , 149   , 6  , 241.19  , 2025-02-25
7565  , Dylan Newman        , 269   , 10 , 247.4   , 2025-05-02
7566  , Jesus Harper        , 642   , 9  , 2987.35 , 2025-04-18
7567  , Eric Wolfe          , 928   , 2  , 312.51  , 2025-04-07
7568  , Tina Black          , 720   , 4  , 1499.81 , 2025-02-22
7569  , Rachel Short        , 625   , 2  , 998.06  , 2025-02-18
7570  , Lisa Nielsen        , 244   , 9  , 4260.27 , 2025-03-31
7571  , James Hall          , 767   , 6  , 2528.98 , 2025-04-27
7572  , Catherine Thomas    , 199   , 2  , 350.8   , 2025-04-29
7573  , Ricardo Baker       , 360   , 1  , 460.31  , 2025-04-17
7574  , Jennifer Ellis      , 921   , 1  , 491.54  , 2025-04-08
7575  , Laurie Ramirez      , 857   , 6  , 2891.64 , 2025-02-16
7576  , Daniel Barnett      , 718   , 9  , 1204.49 , 2025-03-18
7577  , Michelle Crosby     , 222   , 9  , 3514.63 , 2025-04-12
7578  , Katelyn Moore       , 264   , 6  , 1877.01 , 2025-04-17
7579  , Mark Holloway       , 624   , 1  , 98.65   , 2025-04-20
7580  , Jeffrey Rivera      , 715   , 4  , 1036.05 , 2025-03-14
7581  , Jason Garner        , 199   , 6  , 1052.41 , 2025-03-05
7582  , Heidi Anderson      , 840   , 10 , 1076.41 , 2025-04-30
7583  , Martin Johnson      , 247   , 3  , 695.51  , 2025-03-07
7584  , Diane Petersen      , 935   , 9  , 3711.19 , 2025-03-31
7585  , Brooke Young        , 660   , 2  , 25.97   , 2025-02-13
7586  , Heather Novak       , 324   , 4  , 1188.38 , 2025-02-19
7587  , Jose Kelly          , 768   , 7  , 338.08  , 2025-05-06
7588  , Glenn Wood          , 207   , 9  , 2299.13 , 2025-05-08
7589  , Michael Wood        , 632   , 5  , 933.74  , 2025-04-27
7590  , Cathy Bowman        , 134   , 5  , 1223.19 , 2025-04-30
7591  , Jennifer Cherry     , 588   , 1  , 363.97  , 2025-03-23
7592  , Stuart Leblanc      , 132   , 2  , 418.3   , 2025-03-18
7593  , Martin Foster       , 528   , 3  , 1178.21 , 2025-02-25
7594  , Donna Calhoun MD    , 712   , 2  , 298.6   , 2025-04-25
7595  , Matthew Johnson     , 425   , 6  , 1274.48 , 2025-03-05
7596  , Chad King           , 294   , 3  , 276.46  , 2025-05-06
7597  , Paul Wilson Jr.     , 979   , 1  , 236.73  , 2025-04-25
7598  , Jenny Becker        , 484   , 5  , 1440.46 , 2025-04-21
7599  , Amy Thomas          , 28    , 8  , 487.31  , 2025-02-16
7600  , Lisa Howell         , 239   , 10 , 637.65  , 2025-03-08
7601  , Elizabeth Ramirez   , 323   , 1  , 367.86  , 2025-04-15
7602  , Lisa Garrison       , 916   , 2  , 687.74  , 2025-04-28
7603  , Crystal Jordan      , 751   , 3  , 1133.89 , 2025-03-09
7604  , Joseph Garrett      , 516   , 7  , 2858.63 , 2025-05-04
7605  , Michael Marks       , 160   , 7  , 459.59  , 2025-04-09
7606  , Scott Nguyen        , 577   , 8  , 1590.86 , 2025-02-16
7607  , Mark Bailey         , 276   , 1  , 189.6   , 2025-03-22
7608  , Sherri Manning      , 396   , 1  , 29.98   , 2025-03-01
7609  , Dawn Price          , 380   , 7  , 3229.42 , 2025-03-05
7610  , Vanessa Caldwell    , 547   , 2  , 54.9    , 2025-04-24
7611  , Travis Ellis        , 368   , 10 , 4391.2  , 2025-05-02
7612  , Derrick Martinez    , 494   , 4  , 1261.3  , 2025-04-21
7613  , Luis Simmons        , 251   , 4  , 900.68  , 2025-05-07
7614  , Vicki Berry         , 599   , 4  , 1420.31 , 2025-03-18
7615  , Kimberly Morris     , 696   , 2  , 176.02  , 2025-03-11
7616  , Lauren Mitchell     , 334   , 6  , 2776.6  , 2025-04-22
7617  , Joseph Landry       , 775   , 4  , 982.89  , 2025-04-01
7618  , Timothy Weaver      , 257   , 2  , 323.89  , 2025-03-13
7619  , Melvin Green        , 78    , 7  , 2857.17 , 2025-04-18
7620  , Stacey Ramirez      , 826   , 10 , 2788.85 , 2025-03-04
7621  , Arthur Berger       , 281   , 1  , 14.83   , 2025-03-21
7622  , Tara Watson         , 850   , 10 , 4121.33 , 2025-04-15
7623  , Andrew Barber       , 577   , 6  , 1193.15 , 2025-03-23
7624  , James Santiago      , 779   , 8  , 2270.01 , 2025-03-12
7625  , Amber Molina        , 196   , 2  , 652.91  , 2025-03-30
7626  , Anita Fernandez     , 561   , 7  , 2088.25 , 2025-02-15
7627  , Dr. Kimberly Hughes , 93    , 3  , 1369.83 , 2025-02-23
7628  , Elizabeth Nguyen    , 15    , 9  , 4345.15 , 2025-04-10
7629  , Harold Daniels      , 521   , 10 , 544.24  , 2025-04-26
7630  , David Wells         , 115   , 5  , 2242.36 , 2025-02-28
7631  , David Kim           , 799   , 8  , 3500.59 , 2025-05-02
7632  , Melanie Martinez    , 712   , 4  , 597.2   , 2025-04-07
7633  , Alexander Moss      , 259   , 4  , 98.33   , 2025-03-18
7634  , Mark Weaver         , 849   , 1  , 6.48    , 2025-03-04
7635  , Steven Butler       , 815   , 9  , 4035.09 , 2025-03-23
7636  , Bridget Martinez    , 456   , 3  , 1126.08 , 2025-05-11
7637  , Derek Weber         , 959   , 3  , 720.11  , 2025-04-22
7638  , David Burgess       , 546   , 4  , 48.07   , 2025-05-11
7639  , Glenn Brown         , 456   , 3  , 1126.08 , 2025-04-15
7640  , Melody White        , 937   , 2  , 541.36  , 2025-03-19
7641  , Michael Farrell     , 752   , 7  , 1824.46 , 2025-03-17
7642  , Lori Bishop         , 444   , 4  , 631.61  , 2025-04-10
7643  , Meghan Walters      , 68    , 10 , 3721.26 , 2025-03-14
7644  , Anthony Smith       , 929   , 5  , 503.5   , 2025-05-08
7645  , Stacey Nelson       , 885   , 9  , 1687.9  , 2025-04-30
7646  , Ronald Everett      , 421   , 1  , 328.95  , 2025-02-25
7647  , Brady Gibbs         , 589   , 4  , 258.92  , 2025-04-23
7648  , Jason Lopez         , 252   , 6  , 2337.48 , 2025-04-22
7649  , Stephanie Baker     , 725   , 7  , 331.28  , 2025-03-23
7650  , Betty Knight        , 88    , 7  , 1412.3  , 2025-03-01
7651  , Matthew Barnes      , 148   , 6  , 1228.4  , 2025-05-13
7652  , Jodi Johnson        , 571   , 4  , 322.16  , 2025-03-10
7653  , Cheyenne Porter     , 964   , 6  , 2493.69 , 2025-05-12
7654  , Rick Rasmussen      , 266   , 4  , 1932.8  , 2025-04-09
7655  , Raven Watson        , 33    , 1  , 287.31  , 2025-03-12
7656  , Caroline Mann       , 475   , 7  , 3410.72 , 2025-02-27
7657  , Troy Jenkins        , 395   , 8  , 1507.89 , 2025-04-21
7658  , Frank Mccoy         , 143   , 7  , 3175.58 , 2025-04-16
7659  , Joshua Chen         , 790   , 9  , 2894.1  , 2025-02-17
7660  , Christopher Thompson, 958   , 9  , 1483.05 , 2025-05-11
7661  , William Deleon      , 140   , 4  , 1547.75 , 2025-05-02
7662  , Brandy Diaz         , 469   , 4  , 545.76  , 2025-02-14
7663  , Michael Scott       , 18    , 2  , 189.45  , 2025-04-13
7664  , Michelle Huang      , 842   , 9  , 3948.0  , 2025-05-03
7665  , Michael Moore       , 624   , 7  , 690.56  , 2025-05-07
7666  , Casey Salas         , 977   , 5  , 1585.17 , 2025-05-08
7667  , Whitney Green       , 725   , 8  , 378.61  , 2025-03-31
7668  , Janet Davis         , 381   , 1  , 242.3   , 2025-03-17
7669  , Glenn Gross         , 249   , 6  , 835.13  , 2025-02-14
7670  , Tracie Ashley       , 403   , 3  , 385.72  , 2025-03-11
7671  , Dr. Daniel Harrison , 365   , 1  , 339.93  , 2025-03-04
7672  , Donald Ramirez      , 102   , 4  , 313.38  , 2025-03-10
7673  , Edward Leonard      , 547   , 4  , 109.79  , 2025-03-18
7674  , Brian Guzman        , 609   , 3  , 950.4   , 2025-04-27
7675  , Michael Lewis       , 87    , 2  , 154.5   , 2025-03-24
7676  , Joseph Schultz      , 264   , 5  , 1564.18 , 2025-05-14
7677  , Jessica Warner      , 822   , 4  , 1841.37 , 2025-04-22
7678  , Allison Terrell     , 872   , 6  , 1655.67 , 2025-04-11
7679  , Daniel Anderson     , 755   , 8  , 3500.02 , 2025-03-08
7680  , Jessica Lewis       , 858   , 2  , 533.9   , 2025-04-14
7681  , Jessica Moran       , 93    , 7  , 3196.27 , 2025-05-02
7682  , Nicole Daniels      , 766   , 3  , 428.45  , 2025-03-27
7683  , Nicole Wells        , 436   , 10 , 1942.01 , 2025-03-14
7684  , Ronald Williams     , 101   , 6  , 1756.02 , 2025-04-05
7685  , Scott Peters        , 506   , 5  , 1899.54 , 2025-04-07
7686  , Chris Gutierrez     , 233   , 9  , 3085.43 , 2025-04-03
7687  , John Gibson         , 284   , 7  , 148.73  , 2025-04-19
7688  , Renee Fuller        , 537   , 9  , 3282.85 , 2025-05-03
7689  , Amber Lewis         , 881   , 7  , 2354.78 , 2025-03-04
7690  , Sarah Cruz          , 313   , 9  , 2560.31 , 2025-03-06
7691  , Andres Maxwell      , 671   , 4  , 1607.97 , 2025-04-02
7692  , Susan Lewis         , 980   , 5  , 1082.0  , 2025-03-23
7693  , Tonya Anderson      , 8     , 5  , 586.1   , 2025-04-18
7694  , Robert Miller       , 21    , 9  , 779.85  , 2025-03-14
7695  , Sarah King          , 940   , 1  , 182.57  , 2025-05-02
7696  , Justin Harper       , 883   , 4  , 1121.25 , 2025-03-04
7697  , Destiny Bates       , 303   , 5  , 103.35  , 2025-02-13
7698  , Amber Pierce        , 331   , 10 , 4186.71 , 2025-02-28
7699  , Rhonda Stuart       , 306   , 8  , 1742.17 , 2025-05-13
7700  , Isaac Sandoval      , 264   , 10 , 3128.36 , 2025-04-28
7701  , Xavier Saunders     , 205   , 1  , 220.04  , 2025-02-23
7702  , Gregory Nelson      , 7     , 2  , 330.59  , 2025-03-06
7703  , Jessica Johnson     , 914   , 4  , 134.7   , 2025-03-28
7704  , James Rodriguez     , 421   , 4  , 1315.79 , 2025-04-07
7705  , Travis Turner Jr.   , 1     , 8  , 572.08  , 2025-04-05
7706  , Ronnie Davis        , 447   , 2  , 416.91  , 2025-05-05
7707  , Christopher Smith   , 413   , 6  , 2468.2  , 2025-04-02
7708  , Jenna Cooper        , 261   , 3  , 658.57  , 2025-04-23
7709  , Michael Harris      , 88    , 1  , 201.76  , 2025-05-05
7710  , Lori Ayala          , 786   , 2  , 809.55  , 2025-04-16
7711  , Brian Kramer        , 839   , 1  , 311.17  , 2025-04-01
7712  , Julie Jones         , 886   , 10 , 995.55  , 2025-04-09
7713  , Stephanie Sanders   , 711   , 5  , 1546.5  , 2025-03-28
7714  , Ryan Bautista       , 347   , 5  , 891.86  , 2025-05-07
7715  , Lindsay Nicholson   , 886   , 3  , 298.67  , 2025-02-28
7716  , Heather Cook        , 956   , 8  , 2745.92 , 2025-05-04
7717  , Melissa Young       , 754   , 6  , 562.75  , 2025-04-30
7718  , Cynthia Hughes      , 175   , 10 , 2247.6  , 2025-04-14
7719  , Mia Cline           , 770   , 6  , 1162.1  , 2025-02-16
7720  , George Strickland   , 832   , 8  , 2937.91 , 2025-04-11
7721  , Brenda Potts        , 594   , 2  , 134.51  , 2025-05-11
7722  , Bobby Griffin       , 212   , 6  , 1206.9  , 2025-03-31
7723  , Elizabeth Andrews   , 618   , 4  , 930.31  , 2025-03-31
7724  , Julie Macdonald     , 906   , 9  , 50.28   , 2025-03-17
7725  , Jessica George      , 176   , 4  , 78.8    , 2025-03-06
7726  , Richard Lewis       , 462   , 2  , 596.75  , 2025-05-09
7727  , Jonathan Lewis      , 743   , 1  , 351.55  , 2025-02-27
7728  , Christopher Murray  , 661   , 4  , 1854.23 , 2025-03-24
7729  , Angela Smith        , 908   , 4  , 1300.12 , 2025-04-20
7730  , Robert Woods        , 238   , 8  , 3191.62 , 2025-02-13
7731  , Nicholas Ashley     , 799   , 2  , 875.15  , 2025-03-24
7732  , Anna Brown          , 823   , 9  , 1543.48 , 2025-04-22
7733  , Kimberly Glover     , 406   , 7  , 1493.82 , 2025-04-28
7734  , Mary Brown          , 176   , 10 , 197.01  , 2025-04-23
7735  , Jordan Anderson     , 670   , 3  , 853.94  , 2025-04-21
7736  , Jonathan Mccormick  , 523   , 3  , 1465.49 , 2025-03-23
7737  , John Savage         , 662   , 6  , 1914.75 , 2025-04-20
7738  , Brandon Bradford    , 932   , 3  , 782.34  , 2025-03-22
7739  , Anthony Casey       , 224   , 8  , 292.58  , 2025-04-30
7740  , Jacqueline Edwards  , 994   , 6  , 2846.34 , 2025-03-25
7741  , Ashley Rodriguez    , 401   , 3  , 754.06  , 2025-02-19
7742  , Juan Lewis          , 477   , 5  , 1551.26 , 2025-04-03
7743  , Craig Garza         , 955   , 2  , 668.17  , 2025-02-26
7744  , Megan Howard        , 527   , 5  , 2444.77 , 2025-04-26
7745  , Logan Martin        , 565   , 1  , 469.87  , 2025-03-11
7746  , Anthony Cisneros    , 538   , 6  , 834.35  , 2025-04-09
7747  , Tiffany Woods       , 581   , 10 , 3571.53 , 2025-03-16
7748  , Deanna Barron       , 707   , 6  , 82.41   , 2025-03-11
7749  , Michael Cantrell    , 190   , 5  , 209.6   , 2025-03-26
7750  , Jeffery Hall        , 51    , 10 , 1255.41 , 2025-03-09
7751  , Amanda Smith        , 791   , 4  , 1357.3  , 2025-04-25
7752  , Holly Harmon        , 409   , 4  , 1655.31 , 2025-03-16
7753  , Megan Golden        , 164   , 3  , 156.57  , 2025-03-06
7754  , Carolyn Johnson     , 794   , 1  , 157.29  , 2025-03-12
7755  , Chad Woods          , 283   , 6  , 2182.9  , 2025-02-14
7756  , Ivan Roberts        , 582   , 2  , 212.84  , 2025-04-12
7757  , Erik Cortez         , 558   , 1  , 494.28  , 2025-04-20
7758  , Nicholas Scott      , 344   , 4  , 765.04  , 2025-03-23
7759  , Nicole Perez        , 731   , 7  , 2536.75 , 2025-03-08
7760  , Mary Lee            , 632   , 6  , 1120.49 , 2025-05-10
7761  , Michael Moran       , 39    , 7  , 762.13  , 2025-02-24
7762  , Raymond Waller      , 945   , 2  , 441.01  , 2025-02-19
7763  , Allison Herrera     , 969   , 2  , 384.17  , 2025-04-24
7764  , Sherry Garcia       , 141   , 4  , 1044.3  , 2025-04-14
7765  , Allen Scott         , 698   , 7  , 3014.44 , 2025-02-14
7766  , Mark Wright         , 383   , 1  , 260.52  , 2025-04-03
7767  , Donald Parks        , 475   , 8  , 3897.97 , 2025-02-17
7768  , Taylor Hill         , 597   , 6  , 331.55  , 2025-03-13
7769  , Kelsey Walker       , 413   , 10 , 4113.67 , 2025-02-23
7770  , Shannon Hall        , 449   , 7  , 695.05  , 2025-05-10
7771  , Scott Lawrence      , 780   , 3  , 314.5   , 2025-04-11
7772  , Tanya Brown         , 736   , 10 , 1302.32 , 2025-02-23
7773  , Diana Mckay         , 905   , 7  , 2405.34 , 2025-03-20
7774  , Jeremy Franklin     , 643   , 7  , 1942.89 , 2025-04-13
7775  , Alejandro Taylor    , 714   , 2  , 775.69  , 2025-05-13
7776  , George Thompson     , 739   , 7  , 710.04  , 2025-04-09
7777  , Joshua Ruiz         , 51    , 4  , 502.17  , 2025-04-25
7778  , Matthew Lewis       , 343   , 3  , 293.51  , 2025-04-19
7779  , Robert Perry        , 871   , 4  , 708.8   , 2025-03-06
7780  , Eric Herrera        , 805   , 8  , 1996.59 , 2025-04-01
7781  , Bryan Silva         , 239   , 8  , 510.12  , 2025-03-08
7782  , Caleb Mcgee         , 644   , 8  , 1963.0  , 2025-02-26
7783  , Vanessa Boyle       , 671   , 8  , 3215.95 , 2025-04-17
7784  , Cindy Holloway      , 23    , 7  , 3239.66 , 2025-03-14
7785  , Jonathan Jones      , 94    , 4  , 1102.67 , 2025-03-27
7786  , Teresa Galvan       , 851   , 1  , 292.01  , 2025-04-28
7787  , Jason Alvarado      , 595   , 1  , 497.02  , 2025-05-11
7788  , Robert Wang         , 731   , 2  , 724.79  , 2025-03-30
7789  , Laura Mejia         , 800   , 8  , 2698.6  , 2025-02-22
7790  , Robert Clark        , 283   , 10 , 3638.17 , 2025-04-04
7791  , Sharon Moore        , 862   , 1  , 284.67  , 2025-03-17
7792  , Jane Carter         , 813   , 8  , 3582.92 , 2025-05-02
7793  , Nicole Fisher       , 904   , 4  , 1428.84 , 2025-04-29
7794  , Daryl Walter        , 369   , 8  , 3089.4  , 2025-03-30
7795  , Francisco Wood      , 59    , 6  , 695.83  , 2025-05-01
7796  , Darrell Cooper      , 861   , 2  , 855.75  , 2025-03-19
7797  , Michael Mooney      , 269   , 10 , 247.4   , 2025-02-20
7798  , Edgar Glenn         , 393   , 7  , 1330.55 , 2025-05-01
7799  , Andrew Moore        , 518   , 3  , 1409.57 , 2025-03-29
7800  , Lisa Evans          , 104   , 9  , 4321.63 , 2025-03-14
7801  , George Klein        , 945   , 2  , 441.01  , 2025-03-03
7802  , Justin Wilcox       , 910   , 2  , 627.61  , 2025-04-16
7803  , Gina Martin         , 764   , 7  , 3494.67 , 2025-04-08
7804  , Christopher Gordon  , 101   , 4  , 1170.68 , 2025-03-25
7805  , Donna Buckley       , 279   , 9  , 1873.52 , 2025-02-20
7806  , Rebecca Hill        , 415   , 2  , 777.46  , 2025-03-20
7807  , Madison Owens       , 444   , 3  , 473.71  , 2025-05-12
7808  , Zachary Hodge       , 71    , 3  , 495.77  , 2025-03-19
7809  , James Briggs        , 840   , 7  , 753.48  , 2025-03-18
7810  , Roger Morgan        , 767   , 1  , 421.5   , 2025-04-07
7811  , James Brown         , 787   , 3  , 469.96  , 2025-05-10
7812  , John Cantu          , 471   , 10 , 4911.26 , 2025-04-12
7813  , Nicole Nelson       , 917   , 10 , 4298.48 , 2025-03-23
7814  , Danny Myers         , 825   , 5  , 694.43  , 2025-05-03
7815  , Allison Glover      , 488   , 9  , 544.67  , 2025-03-28
7816  , Kevin Mueller       , 284   , 8  , 169.98  , 2025-03-18
7817  , Michael Taylor      , 695   , 1  , 169.05  , 2025-04-24
7818  , Tiffany Middleton   , 304   , 6  , 427.62  , 2025-03-19
7819  , Terry Robinson      , 284   , 1  , 21.25   , 2025-02-20
7820  , Heather Peterson    , 991   , 8  , 623.26  , 2025-04-15
7821  , Cheryl Martinez     , 625   , 7  , 3493.2  , 2025-02-25
7822  , Mitchell Taylor     , 612   , 6  , 2481.4  , 2025-03-12
7823  , Jeffrey Ortega      , 623   , 3  , 82.18   , 2025-04-08
7824  , Katherine Cook      , 891   , 8  , 3982.36 , 2025-03-09
7825  , Cheryl Haney        , 609   , 5  , 1584.0  , 2025-05-09
7826  , Tammy Reyes         , 629   , 9  , 285.48  , 2025-03-29
7827  , Jordan Morris       , 285   , 3  , 877.5   , 2025-04-12
7828  , Keith Ramirez       , 958   , 4  , 659.13  , 2025-04-04
7829  , Jessica Mcguire     , 261   , 4  , 878.1   , 2025-02-19
7830  , Kimberly Owens      , 502   , 7  , 1786.57 , 2025-04-26
7831  , April Contreras     , 127   , 3  , 81.2    , 2025-04-02
7832  , David Lloyd         , 387   , 8  , 1783.19 , 2025-04-20
7833  , Charles Garcia      , 497   , 1  , 134.79  , 2025-03-05
7834  , Lauren Scott        , 861   , 6  , 2567.24 , 2025-04-05
7835  , Antonio Carson      , 586   , 10 , 3700.87 , 2025-05-01
7836  , Richard Hays        , 468   , 9  , 4480.82 , 2025-03-04
7837  , Ernest Cooper       , 812   , 3  , 61.52   , 2025-04-23
7838  , Robert Hobbs        , 789   , 7  , 1693.57 , 2025-02-20
7839  , Tiffany Walton      , 251   , 1  , 225.17  , 2025-05-14
7840  , James Chavez        , 499   , 7  , 429.02  , 2025-05-01
7841  , Jill Roberts        , 467   , 1  , 129.98  , 2025-03-26
7842  , Elizabeth Mitchell  , 614   , 3  , 391.96  , 2025-02-26
7843  , James Long          , 925   , 3  , 1497.26 , 2025-03-28
7844  , Mario Ford          , 445   , 4  , 1110.63 , 2025-03-04
7845  , Wayne Wright        , 845   , 2  , 65.49   , 2025-04-26
7846  , Dwayne Jones        , 862   , 10 , 2846.72 , 2025-02-25
7847  , Amy Smith           , 937   , 4  , 1082.71 , 2025-04-20
7848  , James Walker        , 455   , 8  , 3628.6  , 2025-04-08
7849  , Joe Benjamin        , 163   , 8  , 2184.03 , 2025-03-11
7850  , Stacy Long          , 386   , 3  , 938.61  , 2025-02-20
7851  , Tamara Green        , 718   , 4  , 535.33  , 2025-02-27
7852  , Johnny Gonzalez     , 365   , 6  , 2039.6  , 2025-03-22
7853  , Randy Montes        , 647   , 4  , 1811.59 , 2025-03-29
7854  , Laura Yates         , 210   , 6  , 1172.57 , 2025-02-20
7855  , Stephanie English   , 351   , 7  , 3007.78 , 2025-03-05
7856  , Anna Neal           , 855   , 6  , 769.83  , 2025-04-19
7857  , Ann Robinson        , 773   , 3  , 270.34  , 2025-04-10
7858  , Michael Dixon       , 703   , 4  , 119.26  , 2025-04-18
7859  , Heather Wells       , 221   , 6  , 759.04  , 2025-05-09
7860  , Robert Lester       , 494   , 2  , 630.65  , 2025-02-22
7861  , Alyssa Riley        , 740   , 9  , 2605.81 , 2025-04-22
7862  , Paula Mack          , 671   , 1  , 401.99  , 2025-03-08
7863  , William Patterson   , 940   , 8  , 1460.58 , 2025-03-06
7864  , Billy Horton        , 151   , 10 , 3547.54 , 2025-05-07
7865  , Kristi Caldwell     , 365   , 7  , 2379.53 , 2025-03-01
7866  , Brian Potter        , 411   , 9  , 1009.42 , 2025-05-01
7867  , Anthony Bernard     , 674   , 2  , 411.82  , 2025-02-25
7868  , William Smith       , 958   , 2  , 329.57  , 2025-04-14
7869  , Helen Lee           , 392   , 5  , 1547.81 , 2025-04-10
7870  , Brian Deleon        , 844   , 8  , 2594.6  , 2025-05-14
7871  , Brenda Sanders      , 814   , 2  , 604.92  , 2025-05-06
7872  , Cody Ramsey         , 326   , 8  , 453.59  , 2025-03-15
7873  , Riley Wilson        , 408   , 10 , 4001.69 , 2025-04-09
7874  , Julie Gonzalez      , 288   , 8  , 3742.33 , 2025-02-13
7875  , Jennifer Joyce      , 218   , 8  , 1229.43 , 2025-03-19
7876  , Sheila Hernandez    , 912   , 1  , 265.55  , 2025-02-26
7877  , Cody Holmes         , 440   , 5  , 332.54  , 2025-04-03
7878  , Louis Perry         , 594   , 2  , 134.51  , 2025-04-13
7879  , Tracy Patel         , 872   , 4  , 1103.78 , 2025-05-06
7880  , Dr. Thomas Davis    , 308   , 1  , 97.75   , 2025-02-18
7881  , Tammy Jones         , 596   , 1  , 205.11  , 2025-04-06
7882  , John Bridges        , 756   , 3  , 696.9   , 2025-05-13
7883  , John Ward           , 499   , 10 , 612.89  , 2025-03-15
7884  , Lisa Galvan         , 760   , 10 , 714.15  , 2025-03-22
7885  , Debbie Brown MD     , 676   , 6  , 119.2   , 2025-04-04
7886  , Crystal Tran        , 38    , 6  , 1929.24 , 2025-03-24
7887  , Stephanie Andrews   , 401   , 5  , 1256.77 , 2025-04-29
7888  , Patrick Summers     , 903   , 10 , 258.54  , 2025-03-23
7889  , Jeff Pitts          , 913   , 2  , 103.63  , 2025-04-22
7890  , Robert Wilkerson    , 970   , 1  , 416.18  , 2025-03-29
7891  , Sierra Brown        , 413   , 3  , 1234.1  , 2025-05-09
7892  , Curtis Blake        , 563   , 5  , 1316.93 , 2025-03-14
7893  , Mark Turner         , 116   , 7  , 2881.0  , 2025-03-20
7894  , Peggy Gonzalez      , 313   , 8  , 2275.83 , 2025-04-24
7895  , Christopher Patrick , 186   , 5  , 872.19  , 2025-02-23
7896  , Adriana Smith       , 253   , 7  , 1899.84 , 2025-04-12
7897  , Jessica Reed        , 955   , 10 , 3340.84 , 2025-05-13
7898  , Christina Zuniga    , 473   , 7  , 1200.38 , 2025-04-06
7899  , Sheena Moore        , 284   , 2  , 42.49   , 2025-04-20
7900  , Jamie Ortiz         , 859   , 9  , 2595.3  , 2025-04-03
7901  , Mr. Tom Lamb DDS    , 812   , 4  , 82.03   , 2025-04-10
7902  , Ashley Wells        , 149   , 3  , 120.59  , 2025-04-29
7903  , Steven Hendricks    , 113   , 8  , 161.0   , 2025-05-08
7904  , Catherine Hall      , 405   , 8  , 212.38  , 2025-02-16
7905  , Tara Burke          , 21    , 9  , 779.85  , 2025-03-12
7906  , Joseph Ochoa        , 215   , 5  , 134.02  , 2025-04-17
7907  , Kenneth Phillips    , 640   , 2  , 27.94   , 2025-04-14
7908  , Brooke Moreno       , 835   , 2  , 620.87  , 2025-03-31
7909  , Terri Nguyen        , 660   , 9  , 116.87  , 2025-04-12
7910  , Jeremy Hubbard      , 810   , 7  , 2511.22 , 2025-03-23
7911  , Michael Richardson  , 495   , 7  , 2406.98 , 2025-04-05
7912  , Casey Hodges        , 842   , 3  , 1316.0  , 2025-05-09
7913  , Jose Rodriguez      , 847   , 8  , 1582.59 , 2025-04-01
7914  , Brittany Johnson    , 283   , 5  , 1819.08 , 2025-04-18
7915  , Dr. Susan Murillo   , 108   , 10 , 696.08  , 2025-03-13
7916  , Mark Drake          , 767   , 9  , 3793.47 , 2025-04-22
7917  , Jeremy Ferguson     , 965   , 8  , 950.76  , 2025-05-04
7918  , Donna Simmons       , 367   , 10 , 220.85  , 2025-03-02
7919  , Sophia Murphy       , 664   , 4  , 1576.27 , 2025-05-10
7920  , Curtis Pena         , 604   , 4  , 146.94  , 2025-03-31
7921  , Mark Deleon         , 196   , 5  , 1632.26 , 2025-05-14
7922  , Bruce Jordan        , 622   , 6  , 907.95  , 2025-03-29
7923  , Nancy Mason         , 22    , 4  , 1917.25 , 2025-03-16
7924  , Taylor Arroyo MD    , 505   , 9  , 711.5   , 2025-02-27
7925  , Billy Williams      , 304   , 9  , 641.43  , 2025-03-21
7926  , Jimmy Hughes        , 730   , 4  , 620.47  , 2025-02-22
7927  , Robert Foster       , 113   , 5  , 100.62  , 2025-03-11
7928  , Colin Watson        , 508   , 8  , 2185.62 , 2025-03-28
7929  , Paige Simmons       , 22    , 1  , 479.31  , 2025-04-06
7930  , Diane Hansen        , 599   , 4  , 1420.31 , 2025-03-30
7931  , Benjamin Rice       , 575   , 4  , 623.71  , 2025-05-07
7932  , Nancy Williams      , 38    , 7  , 2250.78 , 2025-03-18
7933  , Morgan Morgan       , 470   , 9  , 228.87  , 2025-03-02
7934  , Christopher Reynolds, 636   , 9  , 935.11  , 2025-02-28
7935  , Michael Molina      , 93    , 3  , 1369.83 , 2025-04-20
7936  , Judith Price        , 105   , 8  , 3517.27 , 2025-03-11
7937  , Wesley Dixon        , 423   , 4  , 659.58  , 2025-04-10
